timestamp,location-lat,location-long,x_m,y_m,speed,kappa,state
2019-06-19 14:10:09+00:00,40.03567,-105.17123,3105.4642937751278,-3655.8297332440907,0.5688713786008536,0.00019932142745482476,Straight
2019-06-19 14:20:11+00:00,40.0395,-105.17615,2686.7984503882403,-3229.953164196357,0.06880983047196441,0.11865288638505611,Straight
2019-06-19 14:30:10+00:00,40.03565,-105.17026,3188.0061368821653,-3658.0536317779947,0.3773763110290993,0.0005473993296140038,Straight
2019-06-19 14:40:11+00:00,40.03569,-105.17427,2846.776455584715,-3653.6058347116013,0.03191050635638969,5.258214359905966,Straight
2019-06-19 14:50:04+00:00,40.03565,-105.17071,3149.7135292544976,-3658.0536317779947,7.973268137154009,1.0311792041200615e-06,Straight
2019-06-23 13:00:07+00:00,40.10122,-105.24714,-3354.073139438229,3632.997708306196,7.761042725665339,7.079071154852822e-07,Straight
2019-06-23 13:10:06+00:00,40.09871,-105.24274,-2979.656531531793,3353.898442428218,0.3608145952609944,0.007648681160446217,Straight
2019-06-23 13:20:05+00:00,40.09871,-105.24325,-3023.0548201759784,3353.898442428218,0.3981437359551429,0.00019926373515228194,Straight
2019-06-23 13:30:11+00:00,40.10131,-105.24721,-3360.0297672910133,3643.005251704166,0.35751008992339556,9.584294439617734e-05,Straight
2019-06-23 13:40:11+00:00,40.10121,-105.24709,-3349.818405256896,3631.885759039598,0.01872453111097282,0.5359813424940995,Straight
2019-06-23 13:50:09+00:00,40.10113,-105.24709,-3349.818405256896,3622.9901649075186,0.3396170184176224,0.00027860096786647186,Straight
2019-06-23 14:00:08+00:00,40.09849,-105.24388,-3076.664470853198,3329.435558566592,0.2591140088054721,0.0010813681314454726,Straight
2019-06-23 14:20:11+00:00,40.09877,-105.24513,-3183.0328253724538,3360.5701380271007,0.14791091374042267,0.019915440453332465,Straight
2019-06-23 14:30:09+00:00,40.09963,-105.24242,-2952.4262327745087,3456.1977749411153,0.2790059076182389,0.008674515262047846,Straight
2019-06-23 14:40:08+00:00,40.10134,-105.24718,-3357.476926782213,3646.3410995032536,0.6832881010971216,0.0013240655005426973,Straight
2019-06-23 14:50:08+00:00,40.09725,-105.25154,-3728.4897473446654,3191.5538495275005,0.4722032471286149,0.004316577607545322,Straight
2019-06-24 13:00:06+00:00,40.09672,-105.24437,-3118.36086582485,3132.620538405571,0.4763757072285037,0.0011479925411243548,Straight
2019-06-24 13:10:10+00:00,40.09968,-105.24562,-3224.729220343023,3461.7575212733996,0.21112595956355087,0.0027722734756518703,Straight
2019-06-24 13:20:11+00:00,40.0945,-105.24504,-3175.3743038471366,2885.7678012539927,0.22508490891317273,0.010430720803731069,Straight
2019-06-24 13:30:09+00:00,40.09832,-105.24299,-3000.9302024362937,3310.5324210372505,0.6493547313645911,0.00010039651841646895,Straight
2019-06-24 13:40:10+00:00,40.10131,-105.2472,-3359.1788204547465,3643.005251704166,0.26903964019727195,0.0029132070759443724,Straight
2019-06-24 13:50:11+00:00,40.09596,-105.24078,-2812.8709516462677,3048.112394155418,0.025653965972422775,0.5638373283179255,Straight
2019-06-24 14:00:05+00:00,40.10104,-105.24712,-3352.3712457646134,3612.9826215095486,0.6628365791849001,0.0006943112018718023,Straight
2019-06-24 14:10:11+00:00,40.10113,-105.24724,-3362.5826077998126,3622.9901649075186,1.1117658267813275,0.0002490977890081751,Straight
2019-06-24 14:30:06+00:00,40.09006,-105.2408,-2814.572845318801,2392.062326952958,0.2956515667232412,0.007806149570756997,Straight
2019-06-24 14:40:08+00:00,40.0992,-105.24392,-3080.0682581982646,3408.3839564844616,0.6083057800189816,0.0007254083624376033,Straight
2019-06-24 14:50:08+00:00,40.09599,-105.24448,-3127.721281021618,3051.448241955213,0.27794151682039625,0.012737293046323607,Straight
2019-06-24 15:00:04+00:00,40.10035,-105.24754,-3388.111012883481,3536.2581221248756,1.7125380310794929,5.9561893745328425e-05,Straight
2019-06-25 13:00:04+00:00,40.08196,-105.22876,-1790.0328545945135,1491.3834211321166,0.2849978419195612,0.013518896844392928,Straight
2019-06-25 13:10:11+00:00,40.09871,-105.24414,-3098.7890885928828,3353.898442428218,2.217631253512981,7.577338744393219e-06,Straight
2019-06-25 13:20:10+00:00,40.10125,-105.24727,-3365.13544830753,3636.3335561052836,0.45699616207337385,0.0003905021857450698,Straight
2019-06-25 13:40:07+00:00,40.09515,-105.23968,-2719.266799671012,2958.04450357298,0.24260066021757484,0.013829238160540196,Straight
2019-06-25 13:50:04+00:00,40.10384,-105.24677,-3322.5881064996115,3924.328416114633,0.9488959340235968,0.00025576641441503516,Straight
2019-06-25 14:00:04+00:00,40.10383,-105.24678,-3323.4390533369606,3923.216466848742,0.877069957779434,8.507656944879114e-05,Straight
2019-06-25 14:10:10+00:00,40.09521,-105.24169,-2890.307113736788,2964.7161991725698,0.7139537361636706,0.00037914293518108677,Straight
2019-06-25 14:30:08+00:00,40.0966,-105.2433,-3027.309554356229,3119.2771472085137,0.6875020974334808,0.00037970842389547556,Straight
2019-06-25 14:40:10+00:00,40.10132,-105.24719,-3358.3278736184798,3644.1172009707643,0.5161231507737726,1.0271526305006692e-05,Straight
2019-06-25 14:50:04+00:00,40.10141,-105.24697,-3339.6070432238616,3654.1247443687344,0.07031617542574055,0.11671778584483845,Straight
2019-06-25 15:00:11+00:00,40.10061,-105.24754,-3388.111012883481,3565.168803053602,0.412069968338922,0.000514040065149249,Straight
2019-06-26 13:00:07+00:00,40.09736,-105.24457,-3135.3798025469346,3203.7852914586674,0.06931265736097202,0.1284074371730373,Straight
2019-06-26 13:00:11+00:00,40.10127,-105.24708,-3348.967458420629,3638.55745463848,0.4463349922488176,0.0016167015795657159,Straight
2019-06-26 13:10:07+00:00,40.10106,-105.2486,-3478.311377515836,3615.206520042745,0.4020826946003818,0.0022212010977780824,Straight
2019-06-26 13:10:11+00:00,40.09705,-105.2484,-3461.292440792669,3169.314864198364,0.0826832975980942,0.06369021966619026,Straight
2019-06-26 13:20:05+00:00,40.10128,-105.24747,-3382.15438503178,3639.6694039050785,0.23939873627663838,0.0024204813175078897,Straight
2019-06-26 13:20:07+00:00,40.09925,-105.24663,-3310.674850794044,3413.9437028160382,3.980054212315351,6.584541474930078e-06,Straight
2019-06-26 13:20:11+00:00,40.13653,-105.2154,-653.1678814981872,7559.290568125813,0.18727817625556223,0.13537316589971804,Straight
2019-06-26 13:30:07+00:00,40.10122,-105.24722,-3360.88071412728,3632.997708306196,4.059981943322273,1.8284079212111636e-06,Straight
2019-06-26 13:30:09+00:00,40.09849,-105.24381,-3070.7078429993317,3329.435558566592,0.502847458841884,0.004108271409568325,Straight
2019-06-26 13:40:06+00:00,40.10634,-105.24487,-3160.9082076327686,4202.31573272672,3.941330263289239,4.595729908481731e-05,Straight
2019-06-26 13:40:08+00:00,40.13644,-105.21871,-934.8312842645514,7549.2830247278425,6.699421310514197,1.728303341264254e-05,Straight
